84.4421851525,75.795440294
42.0571580831,25.8916750293
51.1274721369,40.493413745
78.3798589035,30.3312726079
47.6596954152,58.3382039455
90.8112885195,50.4686855817
28.18378444,75.5804204157
61.8368996675,25.0506341362
90.9746255968,98.2785476038
81.0217235997,90.216595044
31.0147569319,72.983174826
89.8838287968,68.3983931915
47.2142715453,10.0701208068
43.4171835454,61.0886973444
91.3011053238,96.6606367771
47.7009776553,86.5309927772
26.0492310392,80.5027827013
54.8699303836,1.4041700164
71.9704686404,39.8823542224
82.4844977148,66.8153201232
0.114281931443,49.3577866465
86.7602775493,24.3910876887
32.5204362747,87.0471232109
19.1067091502,56.7510740621
23.8615928615,96.754025029
80.317946928,44.7969571436
8.04458185525,32.0054604673
50.7940642521,93.2833824227
10.9057845931,55.1267246091
70.6561409867,54.7440911328
81.4466863291,54.028360697
96.3838545974,60.3185627961
58.7617064175,44.4989026276
59.6286861583,38.4901145973
57.5651014165,29.0329502403
18.9391328554,18.6729528256
61.2773179869,65.665938899
75.7603921966,87.6770370823
92.3381015946,84.246022314
89.8173121358,92.308243982
54.0599924948,39.1296050235
70.5283399854,27.5634121312
81.1628708508,84.9485965186
89.5038967427,58.9801183531
94.9764873232,57.9695010746
45.0563106631,66.0245378622
99.6257839354,91.6941217947
79.332508413,8.23729881966
61.2783105041,48.6444201969
63.0147340411,84.5077575672
24.3035622062,73.1489220791
11.7134293209,22.0460536868
79.4582971711,33.253614922
81.5913096534,10.0607520216
14.6358488912,69.7670640191
4.52340678656,57.3866036789
91.0016014699,53.4197968261
68.0589132562,2.66967946622
63.4999909911,60.6338417754
57.5952948032,39.1209409323
37.0139940335,98.0516650647
3.63920376115,2.1636509855
96.103128024,18.4971941397
80.0746590354,93.6969158645
2.27825756687,42.5618831967
10.1500219374,25.9919889793
22.0829271316,64.6925719835
35.0293967397,18.031790153
50.363650521,3.93787070847
10.0921241189,98.8235148723
19.9355790467,35.8555301312
73.1598306225,83.8326565193
91.8482061995,16.9424606097
67.2640563573,96.6548903043
5.80509438265,67.6201784299
84.5424593702,34.2312541079
25.0687339285,59.6791393469
44.2314033699,17.4819484451
47.1625415096,40.9905395658
56.9112739524,50.8600130063
31.1446001,35.715168259
83.7661174369,25.0932664822
74.1574377411,33.5916554473
4.56964935684,28.0883164218
35.2225561516,28.7877914856
35.9201197254,94.6905835658
41.4417988277,65.0832862263
0.152422185672,19.2309541245
33.4401690663,23.9415960186
63.7399401129,37.8648070323
87.5423391713,56.815142091
41.4406396684,40.2267075119
70.1829623934,41.8226553292
66.2195888974,4.67796859568
44.5352189719,25.9226923447
15.7686572122,52.7573130168
48.7265601069,56.1404925614
49.4582670375,31.2058246417
46.6892235353,80.904585736
87.501633148,81.2414932364
18.8001294051,99.9420359455
63.3088759918,8.34670501757
72.5554355461,98.6821480205
40.1816822213,67.8515005242
31.6177137221,21.3524662065
71.7324143311,0.235756471935
9.77843418007,11.8903894785
64.9265424896,87.36538239
27.9982743327,97.8515186773
10.0180689064,85.3938109597
39.6696177331,8.13454167682
27.4713843419,45.2978184818
79.2341531186,86.1359903637
13.3420554203,52.0865528414
65.078323815,34.70530146
87.1863835711,27.8409815216
1.85743275456,4.06632736753
68.0996770111,55.8355736097
94.650255417,93.8438799735
90.9851177405,4.20045319673
74.9134823391,70.1324817595
65.5361864675,71.2357652516
90.2710150619,64.0141199793
37.2449262972,53.7928783732
20.7844103691,58.7125504695
0.889708204908,15.1023173864
33.340838803,78.9623158926
71.8499422772,33.8255970027
62.0538108317,4.12029495062
16.3860545676,98.1914070125
28.9530853636,39.4791982988
54.8484296573,29.3407001457
47.8064669151,23.9706083639
4.82563622883,17.9586849042
52.30502317,7.08628840943
40.3169146445,32.8520710015
41.4721608971,9.94003382387
90.8657554397,47.4004651137
84.0848332628,97.6229457649
34.3651593658,47.9086519152
97.456052148,63.88785175
6.58346772773,8.46695691201
74.9869571783,6.1156156546
0.785100533125,39.3807951782
51.9003728701,44.8544285597
67.9302567372,42.3038073507
26.0916535446,77.7100154509
43.1221024632,35.852038201
6.38579489438,86.3578944302
70.2004149762,90.3010707541
45.1611792687,67.6920966817
11.8910286554,39.7953601602
20.7231973417,4.21014278907
94.7961351256,21.5894368465
14.6354489808,19.7970043558
98.2989210545,14.8402017086
87.7656582901,49.5405924911
91.704667276,32.2460314881
49.8440891491,49.8646591865
67.0068151315,20.1991308799
60.9770610417,21.8773096872
34.0220315051,96.2566463255
89.9008038031,81.8118380918
3.5468261876,14.8366882462
84.2333327077,58.2948180246
71.8131651777,80.7055379975
86.8895314004,3.9415829378
22.5090653676,4.06320266459
1.52851399697,84.3954685692
33.059436725,16.0690060263
14.8819490289,65.608366177
96.8598271693,50.4999692606
57.3872477492,67.8571356789
80.5109989032,75.7846382261
99.0532562706,74.696538915
90.5780723353,20.6104832066
53.5416304329,59.8614263667
82.569661716,48.2213563066
79.1040211709,38.856889015
58.6388455581,85.1316607481
79.8059471104,65.6984551886
50.6857786851,25.4459398483
94.2947021313,30.2804878149
40.8073167385,81.0037533817
6.22587588712,64.0984862562
12.7320812933,28.7088339995
82.9940686628,5.55270458897
3.59338334302,41.7866044796
71.7188746345,67.35438086
41.1140196287,61.1770864325
38.6683005533,4.70329158118
47.0889209048,15.1367753895
3.24654623739,61.7400423681
62.9966291218,10.5292824656
54.9143766232,34.666797664
38.3414073165,77.64198987
49.0319677524,88.1276615412
61.0119742906,46.7188415038
63.2312640055,33.7865379829
12.4323792528,68.2529618693
62.2037442747,78.8566491374
12.7109124947,91.178331813
79.9341211422,91.6887408091
87.2534721773,68.1006446357
81.0250849437,51.9007309231
78.5489149361,18.9127467857
78.2114106357,44.4579604056
75.6616221297,45.5470236812
4.46409054244,93.4289582372
48.6165100749,90.1071399649
94.4783251882,66.6511152456
57.1796826093,21.5979384107
9.3476219299,81.9394215082
88.8772067632,77.9395710695
30.5311590027,11.3444895638
42.5970248072,56.6012974248
92.2880583138,93.5754769331
77.3818732471,73.4279341657
3.07008459519,44.6718599134
72.2542772089,7.85385396518
7.03294658764,35.9253314821
2.9377507757,34.7877727284
0.996424131297,97.4323512841
81.9006699069,7.05176114782
20.4790798269,67.3759145529
93.8262268163,12.3188121229
0.718456725227,36.913014717
85.9175608619,18.6991702423
11.239103583,34.4449607339
95.9171520607,13.0157694429
96.6519260467,36.2239869945
47.337040276,29.2631985965
93.7126844215,95.8147894987
63.5915706508,18.4045550175
99.295178861,10.2580439547
58.0849381594,15.6403060083
89.767531415,94.5678391496
80.4390298,31.5891418668
24.2838689958,75.4858413219
29.1059519145,41.9785377854
4.62556769026,13.2233810434
2.05496206418,7.79211200935
7.32111493649,42.0231702174
55.0777177637,74.0878819871
14.2283473842,42.2188746169
44.4811155146,36.925603924
94.8931928942,5.7857113901
40.8626221183,41.7225479796
72.81805046,32.0671002875
20.3990275946,29.3311655166
47.0887542449,95.0268329572
79.6517022763,27.697024578
55.8181588393,68.8200303569
39.877690513,76.7640742821
43.1716495564,24.7957668897
45.3447031531,93.710464629
14.2567488219,46.2435354527
63.7303524364,48.3287988268
20.363990437,0.184316061567
69.8991711803,61.8735518023
0.777664943586,29.8560121018
76.8634259543,62.8920378545
54.5208115944,15.6221109809
70.6294043,47.1434921716
67.8178746236,76.0089836723
12.0831610785,88.3718018744
4.05471250434,25.6575818348
52.6101908762,58.1616183445
39.6234985028,10.2031728227
25.2608085825,28.339650386
75.5222854559,90.8774325222
59.5409915486,3.5450965691
33.9890406416,53.0185437645
24.9047047576,91.9978087857
16.3554758341,41.4830400504
28.9691949507,51.9834102202
57.3981803082,62.7139689105
53.1375803838,41.0804502336
63.4594012376,40.3412876587
77.8550259054,78.8177425255
29.2254168111,37.1804323556
62.8810905947,15.7069967116
69.7031930987,38.1427752981
59.1062474757,13.9533099231
66.8258386098,35.4057860614
47.6715247995,69.4695632916
31.8240176832,65.2054480899
6.02221074997,30.0185152462
62.1142195282,2.55467992678
47.152886831,88.8545043713
1.01100939976,52.6828020654
68.629652224,74.1953856681
66.9007579946,0.642345369815
99.9685125577,87.3147239092
69.9685806725,72.7099954342
22.6687022602,75.1613934136
28.7924104863,10.5460267022
46.0894895467,33.019577253
89.7200976964,43.5270273298
44.729189525,70.8827757444
52.4161870152,12.9223035342
91.0392397544,44.4124336162
80.6846018821,38.9536416007
22.0159521666,19.6194666917
4.97932650583,38.8347596178
23.4029260525,8.46570646093
18.6755868521,5.69904799995
61.0779876244,61.2506747891
70.492371074,51.2118650611
28.4423990335,87.7457453929
35.3071081724,45.8294324979
63.1879431731,51.6124298167
95.6468348567,95.4717677438
58.0960135569,49.020206373
70.4116817382,21.5419592985
26.5872039216,4.38072536331
16.2857542558,0.387454993881
65.4627576523,14.0406989036
78.6679345576,68.0503995882
97.0675793354,39.6514486952
33.9503739836,10.2338869917
88.2832185072,79.4790158563
32.2928976535,45.5744384926
32.5143465813,2.88291165381
4.43525253991,36.8704125882
20.9591328129,52.4514603211
67.2667881318,73.5602656762
31.2232095874,85.9994399433
25.4639174656,34.3940376282
71.248039037,4.45029013292
93.4183460116,7.23377317876
46.0931058938,72.460482596
4.74685349848,80.9002685637
97.8893343311,46.0511672796
11.8123636288,8.14769956555
9.87304361631,76.5441374136
41.4012848469,91.9234158199
44.0639776086,7.71433101446
42.6935587518,75.4827893426
82.9338426847,3.93516865292
18.0389391256,49.0013452024
93.4460888446,31.9596998354
28.5505791084,54.107569746
53.6165026086,26.0987976734
23.1787875418,11.8730236701
78.3493635892,9.89007664664
73.2885006179,24.8773695663
28.4556984006,73.6083433011
51.5283058794,85.9095819665
12.1793891375,64.5196961407
11.8244312489,73.7283368145
35.8904661458,67.4882104371
70.3483913441,66.0608457641
22.1557980328,83.1799886387
24.0136087423,51.8153297212
67.4645754153,23.3603174785
62.8511722984,28.6831047997
17.1382376084,80.9748828527
55.3122770077,32.7884706609
7.64562050669,76.5040615249
21.3457936312,73.2560590894
35.3462402586,59.1028050576
62.898935749,90.0809853657
10.8013895273,83.393377085
52.6435558469,35.8614120552
45.5602901494,1.26354989307
66.0849279754,49.4698940286
95.3325880597,48.0915088549
70.3418852322,82.1696298692
5.91803059627,3.82878654834
72.6460387908,96.1691381407
34.3165374271,44.1195098076
72.5798015742,65.7831245854
26.0106588484,67.1584845799
15.1216211568,2.19872108929
4.49632407162,22.5775576722
65.3876873304,6.6545097686
6.24057676265,97.2093244374
42.2652893781,89.2428933993
21.6524283953,43.5213179455
32.8813185752,98.6795818696
74.7309009795,38.2668279183
53.1336678599,73.5636912142
68.6646615751,46.2649835341
86.8853417501,51.3934596181
73.2434844223,14.8167886433
33.0051006655,84.0136556538
82.0658521177,24.6794268086
2.19753083331,80.6466973546
16.8844005039,78.7681392121
68.3659229885,16.8314760311
7.84886436699,92.7649429922
59.7878397283,62.0510173057
60.1969912947,25.2472880038
80.5894656018,73.2718954805
2.72671850455,93.2423009645
3.63160483267,8.96193188307
29.2734560904,15.080906047
23.6145082917,35.5809488612
73.5499715455,40.4711360765
26.9839754725,49.2313153628
39.2593249789,31.0764197486
90.0541657867,55.044845096
97.7327510975,77.2912409393
57.049929762,26.2446589277
49.6005036318,2.06837674458
73.995850232,3.42735443556
68.0725385848,58.2003695538
77.5917611488,28.9777599237
68.6110815123,20.7097975631
52.9272001358,34.0280379251
97.8454551357,97.1866557379
20.8969735473,56.6038235886
92.4525948187,58.6145853056
35.3355632443,91.6361569375
89.9453536816,33.0658464478
74.7394910604,0.909212667445
81.6359110558,56.4869345398
62.5713074903,32.3002431503
78.2785381404,60.0702996783
98.7471022979,0.101279309645
14.0758742158,4.36013820908
12.5847848813,92.938529707
94.6689394595,81.8387610188
18.765458517,54.8877261103
42.3879230609,94.9788047598
17.3833538067,16.985884356
65.8861753638,15.7401789573
11.0053672952,50.392319733
75.4753972848,26.5758531626
99.0847884266,71.7918256525
94.6253957288,53.7870455736
55.4559851571,99.0090335475
18.9988275659,78.2590437172
79.1513824029,84.4741627618
75.0052709217,15.5333018189
66.1127632122,92.3703184586
56.3285152496,36.094151038
94.9520148608,56.1598650459
80.4125016631,22.8302090614
63.090800013,62.781514749
49.6989712262,73.0919269735
24.9194440034,89.1754263953
27.4472655245,94.4945013211
44.8179701244,74.4036284937
44.9654071508,50.8899024836
80.6823937672,70.4992160949
95.8004222723,16.4485994283
63.4748938641,94.0390827297
9.06292446481,3.0134353731
1.09694954941,25.0558057448
76.2352409943,38.6625032392
38.9261899122,88.0146628786
3.84172393582,46.5312990208
82.9852339393,12.6813482973
2.43012785769,47.3724930889
52.1692738945,4.15862506738
84.5061972398,94.5297643731
31.4801032786,90.5267388562
59.5663153734,40.4203302164
30.6097854014,5.98481905677
12.5382474756,13.3956156005
48.0892864654,64.1893384727
76.4068452444,4.67137599722
8.27990627343,55.9796587932
81.3298801076,20.1604513825
26.0964500367,70.040564022
25.3881966936,25.9245474021
93.5515287939,99.8543030843
15.5198430692,90.0162387258
55.2726485974,3.86011424105
58.5502715237,64.1549650671
3.37956987021,75.7691922159
64.8399940066,45.6547480903
23.8721287342,45.8670381622
15.9389709752,33.3665906732
65.5207299701,47.6485556152
55.5920094678,54.3442793805
82.0594240112,34.3382798154
45.1580638705,83.3509820536
51.2399400488,98.7246646295
86.1460720275,11.8846745313
73.3753421345,1.92008043668
88.5938514825,19.3342864842
41.383629028,6.20393060061
31.1254887259,38.9514989493
5.22309735451,76.7550653178
